episode,reward,success,step,cost,action_list
0,-1003.5869759552002,,369,,
1,-3.6480507268905624,,500,,
2,-1002.8928010086059,,275,,
3,-1003.4323431129457,,355,,
4,-1003.1289137435914,,305,,
5,-1002.8361186019897,,268,,
6,-1002.5815990356446,,244,,
7,996.6544439123153,,475,,
8,-1003.0676352928161,,302,,
9,-1002.6461076171875,,251,,
10,-1003.0656586097717,,306,,
